ratingID,userID,movieTitle,userRating
13988,22,The Master of Kung Fu,5
13989,3,Incident in an Alley,7
13990,19,Dead Eyes Open,5
13991,15,The Stilwell Road,5
13992,8,Alien Vs. Zombies,2
13993,28,The Bits of Yesterday,6
13994,1,Musketeers Forever,4
13995,43,Dragon Dies Hard,9
13996,17,Fishtales,3
13997,18,Burden of Evil,5
13998,7,Trip to Bhangarh,5
13999,10,Stan Lee's Harpies,8
14000,24,Clean Before Loading,7
14001,32,Dating Daisy,2
14002,48,Der Andere - eine Familiengeschichte,2
14003,40,The Last Light,8
14004,35,Serial Kaller,10
14005,46,Love & Drugs,5
14006,30,The Living Ghost,9
14007,4,Bear,6
14008,21,Camp Dread,3
14009,49,The Grift,9
14010,35,Player 5150,3
14011,3,A Shriek in the Night,5
14012,17,500 MPH Storm,2
14013,13,The House of Angelo,4
14014,11,Dil Tera Diwana,9
14015,39,House of Fallen,6
14016,17,The Boxing Girls of Kabul,4
14017,4,Code of the Cactus,9
14018,18,Laundry Day,7
14019,13,Hickey,10
14020,19,Blood Moon,6
14021,19,Eruption: The Countdown Begins,4
14022,30,Overrun!,3
14023,6,Charlotte,5
14024,26,Never Leave Alive,9
14025,37,Method,1
14026,25,Fathers of the Sport,4
14027,10,Cain's Cutthroats,7
14028,29,The Slaughter of the Vampires,4
14029,48,Red Passport,3
14030,4,Roadside,8
14031,7,The Decoy,10
14032,44,Fake,10
14033,2,Howard Hughes: The Great Aviator - His Life  Loves & FIlms,4
14034,16,Wolvesbayne,8
14035,22,The Three Little Pigs,10
14036,1,Born To Love You,8
14037,38,Chasing the Star,7
14038,14,The Black Water Vampire,3
14039,15,Sons of Italy,3
14040,2,Hemorrhage,3
14041,14,Creature from the Haunted Sea,10
14042,22,Terror on the 40th Floor,9
14043,10,Tudawali,10
14044,32,Accidental Exorcist,7
14045,27,Armed and Deadly,2
14046,27,Counter Clockwise,1
14047,10,The Remake,5
14048,12,The Range Busters,6
14049,22,A Good Dream,3
14050,49,The Coffee Shop,1
14051,44,Philo Vance Returns,8
14052,8,Daniel Boone  Trail Blazer,3
14053,9,Rising Stars,10
14054,25,The Driftin' Kid,8
14055,21,The Land That Time Forgot,10
14056,10,Crosshairs,8
14057,49,Birds of a Feather 2,6
14058,40,The Old Barn Dance,10
14059,24,The Limping Man,6
14060,34,Hi-De-Ho,6
14061,20,The Cape Town Affair,6
14062,27,Doll Face,4
14063,35,The Speed of Thought,5
14064,44,The Bad Bunch,6
14065,15,Alienated,1
14066,42,Merry In-Laws,6
14067,5,White Comanche,5
14068,5,Ghosts at Sea: Paranormal Shipwrecks and Curses,1
14069,46,Alien from Area 51: The Alien Autopsy Footage Revealed,8
14070,43,The Haunting of Whaley House,4
14071,36,Fatal Instinct,1
14072,10,Freeriders,2
14073,49,Yukon Flight,5
14074,5,Code of the Fearless,6
14075,38,Look  Stranger,4
14076,19,Ghostquake,8
14077,36,Dinosaurs in the Outback,6
14078,16,Bheja Fry 2,8
14079,28,American Descent,10
14080,7,Revolution 666,6
14081,6,Camera Obscura,9
14082,40,Najma,9
14083,30,Baghdad Taxi,2
14084,23,Missile to the Moon,3
14085,49,Border Town,10
14086,30,To Love and to Cherish,7
14087,38,RÃ©quiem NN,10
14088,34,Windjammer,4
14089,36,Gateways to Faerie,2
14090,46,Night Sights,6
14091,25,Savaged,5
14092,1,Dearest Jane,4
14093,45,Soldier Girl,9
14094,10,Sarumba,8
14095,16,Lunch Time Heroes,2
14096,36,Dog Years,2
14097,29,Devious Beings,8
14098,7,The Moment,2
14099,17,Legend of the Sea Wolf,5
14100,40,Personal Vendetta,4
14101,19,Quigley,6
14102,41,Dam 999,10
14103,27,Stolen Moments,8
14104,49,Hood,2
14105,8,The Avenging Hand,3
14106,25,Prehistoric Women,7
14107,36,Tarzan the Fearless,5
14108,47,Come on  Cowboys,10
14109,9,Voyage to Amasia,4
14110,31,The Veteran,1
14111,41,Sodium Party,5
14112,2,By Appointment Only,3
14113,4,It's Not You  It's Me,6
14114,40,The Inner Circle,8
14115,23,Goliath and the Dragon,3
14116,30,Life 101: Angel's Secret,3
14117,49,Payback,6
14118,37,Angels from Hell,8
14119,37,Costa Chica: Confession of an Exorcist,3
14120,20,The Hideous Sun Demon,1
14121,17,Fatal Future,4
14122,12,Bulldog Courage,4
14123,48,The Great Fight,4
14124,42,Askari,4
14125,27,Arachnoquake,7
14126,46,Curse of the Dragon Slayer,1
14127,28,Antibody,3
14128,1,The RockTronix - Magnificent Obsession,9
14129,35,A Christmas Wedding Tail,1
14130,5,No One Will Know,5
14131,4,Please Kill Mr. Know It All,3
14132,33,Getting High,5
14133,14,Reverb,9
14134,26,Swing State,6
14135,34,Aerial Gunner,6
14136,23,Evils of the Night,4
14137,27,My Heart of Darkness,10
14138,8,Wildcat,7
14139,12,Her First Romance,6
14140,20,Hard Time,6
14141,29,Wretched Lives,4
14142,42,Burned,2
14143,31,The Apocalypse,10
14144,46,The Last Gunslinger,4
14145,30,Android Apocalypse,9
14146,42,The Hidden Art of Islam,9
14147,1,Fahim Anwar: There's No Business Like Show Business,5
14148,29,Born to the Saddle,3
14149,41,Web of the Spider,8
14150,48,Thrill of the Kill,9
14151,35,Dark Shade Creek 2,2
14152,38,Eye of the Beast,4
14153,1,Anjar: Flowers  Goats and Heroes,1
14154,25,Haunts,2
14155,18,Pravarakyudu,6
14156,40,Midnight Limited,4
14157,4,Bad Meat,1
14158,13,Murder Loves Killers Too,2
14159,2,Frankenstein's Great Aunt Tillie,3
14160,15,Dead on Appraisal,8
14161,4,Dead Silent,3
14162,6,The Paradise Trail,10
14163,41,Zombie High,1
14164,12,Soft Money,10
14165,47,Ice Sharks,5
14166,4,Onekotan: The Lost Island,4
14167,18,Henge,2
14168,29,Struggle Through Death,6
14169,38,The Girls of Summer,8
14170,13,Killing Mr. Right,9
14171,48,Bad Karma,1
14172,21,Down Among the Z Men,6
14173,34,The Knife of Devil's Roaring and Soul Missing,6
14174,31,Gunfighters of Abilene,1
14175,27,Anna: Scream Queen Killer,2
14176,42,San Andreas Quake,7
14177,30,Men Without Jobs,6
14178,14,Curse of the Nun,6
14179,16,Nana's Secret Recipe,9
14180,15,Dipso,8
14181,50,Cheesecake Casserole,3
14182,42,The Search for Hitler's Bomb,1
14183,19,Dangerous Men,3
14184,35,Zen Man,10
14185,48,Now We're Alive,1
14186,14,Streets of Rage,9
14187,34,Election Day,6
14188,38,Bail Out,10
14189,5,Cute With Bad Qualities,4
14190,1,Scorpius Gigantus,4
14191,29,Beyond Acceptance,7
14192,47,Storm in the Andes,7
14193,27,Ghoulies IV,7
14194,25,The Lady Forgets,8
14195,28,The Field,4
14196,13,The Butterfly  the Harp and the Timepiece,7
14197,6,Ouija House,2
14198,40,Mary of Nazareth,10
14199,1,Agent F.O.X.,8
14200,12,The Prophet's Game,10
14201,42,Song of Arizona,2
14202,12,Silver Stallion,9
14203,39,The Killing of Jacob Marr,4
14204,8,Murder on Flight 502,7
14205,33,Carnival of Blood,8
14206,23,Border Phantom,10
14207,24,Bill Cracks Down,4
14208,8,Doggie Tails  Vol. 1: Lucky's First Sleep-Over,9
14209,2,Keith Lowell Jensen: Atheist Christmas,5
14210,25,Allan Quatermain and the Temple of Skulls,7
14211,20,Danny and the Dinosaur... and More Friendly,6
14212,28,2 Bedroom 1 Bath,6
14213,35,Born to Fight,9
14214,36,Battledogs,1
14215,11,Desperate Cargo,8
14216,45,Brand Irish,6
14217,9,The World of Liberace,8
14218,45,Balls to the Wall,10
14219,45,Hard Time: The Premonition,7
14220,43,Demons,5
14221,25,Straight Shooter,9
14222,16,Held For Ransom,6
14223,10,Prepper,4
14224,34,The Quarantine Hauntings,7
14225,43,When the World Breaks,9
14226,9,House with a Turret,10
14227,40,The Lost Princess,9
14228,40,Maneater,9
14229,12,Del Shores: My Sordid Life,6
14230,39,The Plug,9
14231,10,Space Mutiny,3
14232,6,Ninja Apocalypse,10
14233,32,Atomic Jihad: Ahmadinejad's Coming War for Islamic Revival and Obama's Politics,9
14234,40,The Clown and the Kid,7
14235,18,American Rap Stars,9
14236,24,Key of Brown,2
14237,40,Mr. Christmas,5
14238,12,Age Of Kill,6
14239,40,Men of the Plains,9
14240,13,Girls in Chains,1
14241,29,The Big Show-Off,8
14242,25,In My Pocket,2
14243,42,The House of Secrets,10
14244,5,The Elf Who Didn't Believe,7
14245,50,Loon,3
14246,39,Alone in the Dark 2,5
14247,5,Mysteries of Angels and Demons,7
14248,37,Wild Kratts: Creatures of the Deep Sea,10
14249,44,Tenshin,10
14250,50,Raising Flagg,3
14251,27,5 Shells,8
14252,20,First Winter,5
14253,31,Ambush at Tomahawk Gap,9
14254,20,Dehraadun Diary,3
14255,5,Redhead,5
14256,41,Where is Good?,1
14257,14,Backstage at Budz House,4
14258,38,Christmas in Hollywood,3
14259,37,Disneyland Resort: Behind The Scenes,5
14260,46,The High Schooler's Guide to College Parties,3
14261,5,Guardian Angel,1
14262,50,Brush with Danger,6
14263,8,Tupac Shakur: Thug Immortal,3
14264,41,6-Headed Shark Attack,9
14265,14,Grindstone Road,1
14266,20,Zis Boom Bah,3
14267,42,My Gun Is Quick,7
14268,25,Heart of Fear,8
14269,10,Independents' Day,2
14270,38,Slow Burn,2
14271,9,Bones of Contention,2
14272,22,Kirpaan,3
14273,25,Gor,1
14274,41,Homeless for the Holidays,1
14275,50,Day 6,3
14276,37,The Old Testament,7
14277,23,Spirit Stalkers,4
14278,24,Angel of Reckoning,9
14279,7,Cup Cake,2
14280,48,Found in Time,4
14281,42,Strange Fruit - The Beatles' Apple Records,8
14282,18,Jasper Redd: Jazz Talk,5
14283,8,Open Vacancy,4
14284,40,El Quetzal de Jade,10
14285,29,Ring Girls,2
14286,1,Super Shark,9
14287,33,American Bandits: Frank and Jesse James,6
14288,17,Tupac Assassination: Battle For Compton,5
14289,46,The Dead Don't Scream,5
14290,37,Soul of a Banquet,1
14291,4,Let's Sing Again,4
14292,25,The Blood Harvest,6
14293,16,Sunday School Musical,2
14294,24,The Great Battle of the Volga,6
14295,9,Corpus Christi: Playing with Redemption,3
14296,5,Meteor Apocalypse,2
14297,49,Alien Convergence,3
14298,47,The Mystery of the Hooded Horsemen,3
14299,3,Thanksgiving,5
14300,11,GadgetGang in Outer Space,1
14301,41,Vampireland,9
14302,37,Let the Balloon Go,2
14303,17,What Lies Ahead,7
14304,35,Polder,10
14305,42,Magic Hour,2
14306,38,Like There's No Tomorrow,1
14307,21,Bush Pilot,9
14308,12,Bigfoot vs. D.B. Cooper,8
14309,2,Uyghurs: Prisoners of the Absurd,9
14310,21,Dead Frequency,3
14311,7,It's Us,7
14312,3,Captain Kidd and the Slave Girl,5
14313,12,King of the Sierras,8
14314,25,The Courageous Avenger,10
14315,33,365 Nights in Hollywood,4
14316,1,I'm That Kind of Woman,4
14317,8,Ninaitthathai Mudippavan,8
14318,40,The Sensitives,7
14319,39,Earthling,3
14320,50,North of the City,9
14321,44,Raven,6
14322,37,Counterplot,8
14323,44,Beverly Hills Madam,2
14324,24,The Good War and Those Who Refused to Fight It,1
14325,11,The Big Chance,2
14326,50,The Touchstone,1
14327,48,The Buckskin Lady,3
14328,16,13/13/13,8
14329,28,Strings of Passion,4
14330,34,Mr. Reckless,6
14331,14,Bill Coors: The Will to Live,1
14332,42,The Amityville Haunting,8
14333,8,Nightmares,3
14334,37,Ninjas vs. Vampires,2
14335,23,The Slashening,5
14336,35,Goobers!,9
14337,46,Incomplete: A Story of Love  Desire and Deception,1
14338,1,Bounty Tracker,4
14339,3,Mission Stardust,6
14340,34,God Don't Make the Laws,10
14341,47,2103: The Deadly Wake,6
14342,7,Sunset Cove,2
14343,2,Red Balls,7
14344,20,Jump In: The Movie,1
14345,16,Ticket to Jerusalem,2
14346,39,Gurozuka,5
14347,46,The Four Dimensions of Greta,7
14348,21,Operation Bottleneck,2
14349,22,Ek Se Badhkar Ek,6
14350,3,2033,6
14351,15,He's Such a Girl,9
14352,4,Cartel War,5
14353,23,A Man Called Sarge,6
14354,36,Of the Land,6
14355,26,Illegal Use of Joe Zopp,8
14356,18,Higher Ground,2
14357,21,Bricktown,8
14358,36,Armless,8
14359,2,Axe Giant - The Wrath of Paul Bunyan,4
14360,40,Interwoven,9
14361,3,The Republic of Rick,10
14362,20,American Poltergeist,9
14363,29,Ninja Fist of Fire,8
14364,1,It Lives in the Attic,5
14365,21,The Badger Game,7
14366,15,Krazzy Tabbar,4
14367,48,Kal Ki Awaz,10
14368,29,Voodoo Academy,2
14369,5,The Gatekeeper,5
14370,41,Infernal Street,1
14371,20,Jamie Kennedy: Unwashed,5
14372,45,The Christmas Wife,5
14373,27,It Watches,7
14374,13,White Crack Bastard,1
14375,17,Desperate Cowboys,9
14376,33,Sharks' Treasure,8
14377,50,Purgatory Flats,6
14378,49,Unakkenna Venum Sollu,2
14379,22,Gladiator of Rome,7
14380,33,La case du siÃ¨cle,4
14381,43,Never Forget,2
14382,5,Hyper Sonic,9
14383,18,Wandering Off,9
14384,20,Prodigal,3
14385,36,Guinevere,2
14386,10,Her Tango,10
14387,12,The Purifiers,2
14388,8,The Invited,4
14389,9,Raptor Ranch,4
14390,9,Prisoners of the Lost Universe,1
14391,23,Brian Gaar: Jokes I Wrote At Work,4
14392,49,FALLING TO PIECES,2
14393,47,Slaughter Creek,4
14394,28,Camel Spiders,9
14395,10,When the Drum Is Beating,3
14396,31,Supervan,2
14397,34,Don't Touch if You Ain't Prayed 2,8
14398,31,Here's Flash Casey,9
14399,50,Abomination: The Evilmaker II,8
14400,18,Down to the Sea,9
14401,21,Equal Impact,4
14402,38,The Great Mike,4
14403,11,Murder University,9
14404,36,Rogues' Gallery,4
14405,44,The 36 Deadly Styles,2
14406,12,Vasudev Balwant Phadke,2
14407,36,The Lackey,9
14408,37,Chandu on the Magic Island,4
14409,4,The Snake Strikes Back,4
14410,22,Young Fugitives,3
14411,25,A Sniper's War,2
14412,49,Deadly Presence,1
14413,24,Seven Doors to Death,9
14414,32,Blood Ink,5
14415,27,Lord Put a Ring on It,10
14416,35,Doorway to Suspicion,10
14417,30,Nightstick,9
14418,38,Prison Shadows,2
14419,22,Mount Joy,4
14420,1,Brothers of the West,10
14421,39,Death Knows Your Name,7
14422,12,Hatalyan (The Hangman),6
14423,1,Community College,2
14424,4,ICE Agent,7
14425,46,Guns Don't Argue,4
14426,23,Blackenstein,6
14427,31,Yul Brynner: The Man Who Was King,8
14428,30,Heroes of the Somme,6
14429,17,The Books of John,2
14430,8,A Doggone Christmas,3
14431,22,The Mysterious Stone Monuments of Markawasi Peru,3
14432,35,Buttcrack,6
14433,6,Great God Gold,5
14434,39,My Life with Morrissey,7
14435,25,American Sasquatch Hunters: Bigfoot in America,5
14436,31,Hard Romanticker,8
14437,11,Day of the Mummy,8
14438,13,The Inside Man,4
14439,37,Gallery of Horror,5
14440,13,Voyage to the Prehistoric Planet,2
14441,33,Interlaced,4
14442,41,He Who Finds a Wife,6
14443,33,Roseanne Barr: Blonde and Bitchin',7
14444,46,Dark Forces: Shadow People,6
14445,45,Nirvana: In Utero,3
14446,6,Love in High Gear,6
14447,24,Don Seenu,3
14448,13,Trick or Treats,10
14449,44,The Mystery Man,8
14450,25,Hearts of Humanity,4
14451,42,Hollywood Flies,6
14452,26,In 500 Words or Less,3
14453,29,Scavengers,3
14454,33,Cult,7
14455,14,Dinner with the Alchemist,10
14456,50,Voodoo Island,10
14457,39,Phantom from Space,3
14458,3,Cause Of Death,8
14459,33,Empire of the Sharks,8
14460,33,Verona,7
14461,7,Rituals of Guilt,5
14462,39,Sing Cowboy Sing,8
14463,36,Marvin's Song,6
14464,40,Witness to a Kill,3
14465,20,Hum Se Hai Zamana,4
14466,46,Bury,4
14467,30,The Old Corral,2
14468,35,Man of Her Dreams,3
14469,30,Blackmail,5
14470,49,Danger Street,2
14471,15,Sundown Saunders,10
14472,27,Armstrong,7
14473,9,Heaven Is Waiting,9
14474,20,Evil Unleashed: The Seance Hour,9
14475,23,Mama Heidi,4
14476,15,New York Cop,8
14477,32,Captured in Chinatown,7
14478,50,The Devil's Messenger,6
14479,48,The Shape of Things to Come,10
14480,8,The Kid's Last Ride,2
14481,13,Monsters  Marriage and Murder in Manchvegas,7
14482,34,Hirschen - Da machst was mit!,5
14483,30,Neengal Kettavai,10
14484,13,The Sad and Lonely Glow,1
14485,2,Lili's Apron,1
14486,38,Deadly Harvest,5
14487,13,The Beast with a Million Eyes,2
14488,15,Mad Youth,4
14489,27,Mr Joe B. Carvalho,9
14490,44,The Freedom of Silence,3
14491,35,Footsteps,3
14492,1,Point of Terror,2
14493,12,No Escape  No Return,3
14494,34,Rishtey,5
14495,23,Paralytic,6
14496,7,Last Train Home,8
14497,39,Texas to Bataan,7
14498,19,Dead in France,1
14499,10,Brand of the Devil,8
14500,32,Man from Texas,4
14501,3,In Remembrance of Martin,4
14502,21,The Bell Witch Haunting,8
14503,39,Shadow of Afghanistan,3
14504,28,Guns And Guts,7
14505,16,Expedition Sasquatch,3
14506,24,Gays in Prison,9
14507,18,Silent Sam,8
14508,12,Darrell Hammond: Mayhem Explained,9
14509,14,Volumes of Blood: Horror Stories,1
14510,46,Easy Money,2
14511,33,Air Rage - Terror in 30.000 Feet,6
14512,33,Snakeman,7
14513,30,Fatty Drives the Bus,5
14514,40,Forty Years from Yesterday,3
14515,7,Me Familia,7
14516,46,Bloodwood Cannibals,9
14517,29,Street Racer,9
14518,49,Wanderers of the West,7
14519,37,Age of Tomorrow,1
14520,47,Happy Log,7
14521,15,Stag Hunt,9
14522,6,Finding Me: Truth,4
14523,6,Guddu,5
14524,1,Center of the Web,10
14525,9,The Good Book,4
14526,8,Tycus,3
14527,22,Jacklight,6
14528,16,Gifts from Strangers,3
14529,47,2BPerfectlyHonest,5
14530,37,One Night in Vegas,9
14531,11,Don't Let the Riverbeast Get You!,2
14532,2,Childless,3
14533,50,Brother  Cry For Me,3
14534,38,Hunt Angels,10
14535,46,Gates of Hell 2: Dead Awakening,10
14536,39,No Contest,5
14537,37,White Rush,5
14538,26,Find A Way,7
14539,10,Nakhuda,4
14540,44,Four Windows,7
14541,15,The Secret Cross,9
14542,38,The Dope Game,10
14543,2,Planet of the Sharks,7
14544,19,Tares Among the Wheat: Sequel to A Lamp in the Dark,10
14545,32,Black Aura on an Angel,1
14546,12,Slam-Bang,4
14547,40,Jurassic City,7
14548,28,South Bronx Heroes,3
14549,45,Cowboys in India,10
14550,6,Death of a Snowman,8
14551,24,Hit List,9
14552,36,King Kelly of the USA,6
14553,3,Blonde for a Day,9
14554,17,Down On The Farm,4
14555,44,Murda Capital,5
14556,4,The Arizona Kid,7
14557,34,Elder Island,9
14558,49,Dead Men Walk,4
14559,35,Raptor,2
14560,34,Barbershop Blues,2
14561,36,Into The Lion's Den,6
14562,28,The Miracle Kid,1
14563,2,On Each Side,5
14564,26,Egypt by Three,3
14565,29,Moving Targets,1
14566,34,Blues,9
14567,15,The Path of the Wind,6
14568,17,Monte Carlo Nights,3
14569,4,Time Barbarians,4
14570,12,Peel: The Peru Project,5
14571,23,The Law of 45's,4
14572,16,Ghost Parade,4
14573,36,Letter of Introduction,10
14574,44,Poe,2
14575,5,Sax Rohmer's Sumuru,9
14576,11,Sheriff of Tombstone,9
14577,1,The Quiet Arrangement,2
14578,8,Top of the World,10
14579,9,Beyond Evil,6
14580,10,Journey to the Center of Time,7
14581,16,Beyond the Call to Duty,8
14582,47,Reg'lar Fellers,3
14583,9,Wagah,10
14584,18,La Ricetta,2
14585,30,Trafalgar: The Greatest Battle in Naval History,10
14586,1,Snakehead Terror,5
14587,37,Way of the Wicked,10
14588,18,Chain Link,2
14589,46,Super Hero Party Clown,1
14590,50,Abraxas  Guardian of the Universe,5
14591,20,Little Paradise,10
14592,40,Chris Gets Money,8
14593,27,Sk8 Life,1
14594,19,The Feud of the Trail,4
14595,39,I'd Give My Life,8
14596,26,Zero Tolerance,7
14597,37,Where the Road Runs Out,9
14598,10,The Night of the Sharks,5
14599,15,McCartney's Genes,5
14600,47,Sure Looks Good,7
14601,39,Blonde Comet,1
14602,1,The Perfect Summer,5
14603,8,Captain Calamity,4
14604,31,Pandorica,5
14605,34,Paramnesia,5
14606,16,Wan Chai Baby,3
14607,48,White Raven,9
14608,1,Circle of Fury,10
14609,19,It's Not Over,1
14610,39,Doggie Boogie - Get Your Grrr On!,6
14611,44,She Demons,1
14612,10,Spiders 2: Breeding Ground,10
14613,1,Riders of the Rockies,7
14614,17,The Ganzfeld Haunting,1
14615,5,Forrest Shaw: Poor Decisions,7
14616,36,When I Find the Ocean,9
14617,29,Time Collectors: Return of the Giants,10
14618,29,Parwana,1
14619,2,Afro Ninja,9
14620,49,The Monkey Hustle,6
14621,7,Anna's Eve,6
14622,8,The Little Bird and the Leaf,6
14623,24,Textuality,5
14624,28,Venus & Vegas,5
14625,29,Gangsters of the Frontier,3
14626,4,Stress Position,8
14627,29,Flexing with Monty,10
14628,39,The Curse of the Komodo,1
14629,23,Ishq Wala Love,4
14630,16,Closer to Home,8
14631,22,Tom Arnold: Past & Present Imperfectly,6
14632,4,I love my muslim,9
14633,8,Kiss the Bride,7
14634,48,The Violent Kind,4
14635,8,Sleeping with the Fishes,5
14636,18,The Suspect,7
14637,42,The Wish Fish,8
14638,13,Do You Like Broccoli Ice Cream? & More Kids Songs: Super Simple Songs,6
14639,15,A Town Called Bastard,9
14640,38,Suhagan,4
14641,25,The Dalton Girls,3
14642,27,The Elite,1
14643,24,Getting Gotti,8
14644,47,They Meet Again,4
14645,46,Totem: The Return of the G'psgolox Pole,6
14646,27,Scary or Die,9
14647,4,Who Wrote the New Testament?,10
14648,44,Murder Capital of the World,7
14649,37,The Livingston Gardener,7
14650,21,Robin Hood of the Pecos,2
14651,8,Dahleez,9
14652,42,Sea Racketeers,3
14653,38,Such Were Some Of You,6
14654,28,Picture of Light,2
14655,13,Tex Rides with the Boy Scouts,5
14656,30,Jeremy's Egg,10
14657,12,Deadman Apocalypse,2
14658,13,Steve Hofstetter: Ginger Kid,8
14659,48,True Love,10
14660,8,I Don't Want to Be Born,8
14661,31,Summer City,8
14662,40,The Beast in the Cellar,8
14663,37,Plague Town,8
14664,13,The Loves of Hercules,9
14665,47,Voodoo Rising,3
14666,11,Justice Served,4
14667,31,Paco,9
14668,22,We're in the Legion Now,6
14669,23,The Phantom Planet,9
14670,41,Zombie Undead,4
14671,6,You Will Kill,7
14672,31,Beyond the Rising Moon,2
14673,43,Nightmare Wedding,1
14674,4,Father Steps Out,10
14675,6,Between Something & Nothing,6
14676,25,The Sweeper,9
14677,38,Scream of the Wolf,2
14678,32,Check Your Body at the Door,6
14679,36,Honor Thy Father,7
14680,2,The Linda Vista Project,3
14681,11,Convention Girl,5
14682,37,The Awakened,8
14683,9,The Frog Prince,4
14684,10,The Maze,5
14685,43,Nobody,9
14686,11,Templar Nation,2
14687,50,Motherland,3
14688,17,Mary Proud,3
14689,31,The Pilgrimage Play,1
14690,37,Rogue Strike,6
14691,22,Sagaptham,4
14692,25,The Party Is Over,10
14693,38,Self Medicated: A Film About Art,8
14694,47,Flowerman,5
14695,41,Dope Game 2,10
14696,25,Room to Breathe,3
14697,44,No Way Back,5
14698,34,Invisible Enemy,10
14699,29,Right to Believe,5
14700,12,I Eat Your Skin,2
14701,18,The Ghouls,8
14702,48,Crucible of Terror,5
14703,3,Fly Me to Minami,3
14704,18,Thunder in the City,7
14705,13,Shark Killer,1
14706,8,Noah's Ark,7
14707,17,The Virgins,10
14708,29,Inside the Law,3
14709,34,Robot Revolution,8
14710,11,Everyman's War,10
14711,33,Caryl of the Mountains,1
14712,25,Invisible Mom,10
14713,13,Theatre of Fear,6
14714,11,Sox: A Family's Best Friend,9
14715,7,Termination Point,2
14716,46,Chonda Pierce: Girl Talk,6
14717,28,Wrangler's Roost,8
14718,25,High-Ballin',7
14719,8,Merlin and the War of the Dragons,4
14720,28,Green Collar Comedy Show,10
14721,42,Private Snuffy Smith,4
14722,16,Beware Of Ladies,5
14723,8,Today I Hang,5
14724,18,Ian Harris: ExtraOrdinary,1
14725,29,Window of Opportunity,9
14726,18,I Am My Sister's Keeper,1
14727,32,Bobby Slayton: Born to Be Bobby,4
14728,24,A Haunting in Salem,8
14729,36,The Hall Monitor,5
14730,6,Spirit Lost,3
14731,20,Dark Power,7
14732,36,Little Red Devil,5
14733,29,Epicenter,7
14734,2,The Underdog,7
14735,39,Chad Daniels: As Is,8
14736,23,Serenity Farm,5
14737,11,Coons! Night of the Bandits of the Night,5
14738,12,The Bystander Theory,2
14739,30,Shaolin Tough Kid,4
14740,44,The Unauthorised Biography of Johnny Cash,2
14741,19,Going Down,4
14742,20,Jungledyret Hugo: FrÃ¦k  flabet og fri,2
14743,36,Day of the Nightmare,7
14744,42,Flight of Fury,8
14745,37,Atom Age Vampire,1
14746,31,Puss in Boots,8
14747,20,Aftershock,7
14748,18,The Young Land,3
14749,33,Honeymoon Limited,5
14750,26,Blank Generation,10
14751,20,Mysteria,4
14752,29,Robot Wars,7
14753,24,Jingles the Clown,6
14754,35,Mason of the Mounted,5
14755,5,Cat Girl,2
14756,37,Til Love Comes,5
14757,6,Good Night,4
14758,19,$elfie Shootout,6
14759,45,Scathing,3
14760,27,It's Rhys Darby Night!,4
14761,21,Eunuch of the Western Palace,10
14762,1,The Choppers,8
14763,17,Invincible Obsessed Fighter,5
14764,31,Buddies In India,7
14765,19,The Adonis Factor,1
14766,35,Wasteland,7
14767,14,Backslasher,10
14768,31,Englewood: The Growing Pains in Chicago,4
14769,49,Nam Angels,10
14770,15,The Fury of the Wolf Man,3
14771,49,The Invisible Men,10
14772,48,Hayride,4
14773,35,Aladdin and the Adventure of All Time,8
14774,4,The Cat In The Hat Knows A Lot About Space!,8
14775,14,The Road to Hollywood,10
14776,42,The Unfolding,7
14777,20,Operation Christmas List,8
14778,36,Project: Galaxy,4
14779,14,Replikator,1
14780,49,Exhumed,10
14781,18,Heaven Before I Die,5
14782,21,Tsunambee,10
14783,28,Six Reasons Why,6
14784,4,The Eleventh Commandment,9
14785,21,Ready  Willing & Able,6
14786,31,Booster,10
14787,3,Women of Devil's Island,1
14788,34,Bunnyman Vengeance,1
14789,6,CyberTracker,8
14790,21,William and Kate: A First Anniversary Celebration,3
14791,18,Where Jesus Walked,10
14792,37,You Can't Kill Stephen King,1
14793,9,Broken Mile,7
14794,27,Diamond Trail,6
14795,3,The Hanged Man,1
14796,1,After the Wizard,7
14797,15,Seven Deadly Words,1
14798,2,Blood Reunion,5
14799,31,Church: The Movie,2
14800,26,Imprisoned By Love,1
14801,49,The Beast of the Yellow Night,1
14802,25,Encounter at Raven's Gate,7
14803,20,Bunker of the Dead,8
14804,19,Invasion Of The Animal People,6
14805,50,Down 'n Dirty,2
14806,8,Dixie Jamboree,2
14807,5,The Kennedy Curse: An Unauthorized Story on the Kennedys,9
14808,28,The Griddle House,5
14809,31,Melanie Comarcho: Hello!,10
14810,33,Alien Paranormal: Bigfoot  UFO's and the Men in Black,4
14811,49,Atomic Rulers,2
14812,32,Dennis Miller: The Raw Feed,8
14813,2,The Movie Out Here,2
14814,13,Puss in Boots: A Furry Tail,7
14815,21,God  Sex & Apple Pie,2
14816,9,The Hookers,8
14817,47,Hollywood Heaven: Tragic Lives  Tragic Deaths,1
14818,41,Story of Eva,1
14819,8,Tommy and the Cool Mule,1
14820,50,No Boundaries,9
14821,27,Rita Rudner and 3 Potential Ex-Husbands,1
14822,23,Ghosts on the Loose,7
14823,13,Uncommon Law,5
14824,34,La Paz,3
14825,42,The Gene Doctors,7
14826,24,Lancelot and Guinevere,4
14827,17,Gunsight Ridge,6
14828,43,Hard Ride to Hell,5
14829,8,Hit & Stay,6
