Dangerous Men,,6.2,3
Zen Man,,6.9,10
Now We're Alive,,6.4,1
Streets of Rage,,3.8,9
Election Day,,7.4,6
Bail Out,,4.6,10
Cute With Bad Qualities,,6.9,4
Scorpius Gigantus,,2,4
Beyond Acceptance,,6.3,7
Storm in the Andes,,7,7
Ghoulies IV,,2.8,7
The Lady Forgets,,5.6,8
The Field,,6.5,4
The Butterfly  the Harp and the Timepiece,,8.3,7
Ouija House,,3,2
Mary of Nazareth,,5.3,10
Agent F.O.X.,,3.1,8
The Prophet's Game,,5,10
Song of Arizona,,5.6,2
Silver Stallion,,5.5,9
The Killing of Jacob Marr,,4.4,4
Murder on Flight 502,,5.3,7
Carnival of Blood,,3.8,8
Border Phantom,,5.8,10
Bill Cracks Down,,5.7,4
Doggie Tails  Vol. 1: Lucky's First Sleep-Over,,5.2,9
Keith Lowell Jensen: Atheist Christmas,,7.7,5
Allan Quatermain and the Temple of Skulls,,2.5,7
Danny and the Dinosaur... and More Friendly,,6.3,6
2 Bedroom 1 Bath,,3.8,6
Born to Fight,,5.9,9
Battledogs,,3.5,1
Desperate Cargo,,5.8,8
Brand Irish,,7,6
The World of Liberace,,7,8
Balls to the Wall,,3.8,10
Hard Time: The Premonition,,5.6,7
Demons,,4.1,5
Straight Shooter,,5.8,9
Held For Ransom,,5.3,6
Prepper,,5,4
The Quarantine Hauntings,,2.6,7
When the World Breaks,,6.8,9
House with a Turret,,6.8,10
The Lost Princess,,2.2,9
Maneater,,4.1,9
Del Shores: My Sordid Life,,7.6,6
The Plug,,7.1,9
Space Mutiny,,2.1,3
Ninja Apocalypse,,3.1,10
Atomic Jihad: Ahmadinejad's Coming War for Islamic Revival and Obama's Politics,,4.4,9
The Clown and the Kid,,4.4,7
American Rap Stars,,4.6,9
Key of Brown,,5,2
Mr. Christmas,,4.7,5
Age Of Kill,,4.1,6
Men of the Plains,,5.2,9
Girls in Chains,,4.6,1
The Big Show-Off,,5.9,8
In My Pocket,,4.9,2
The House of Secrets,,5,10
The Elf Who Didn't Believe,,3.4,7
Loon,,4,3
Alone in the Dark 2,,2.7,5
Mysteries of Angels and Demons,,4.4,7
Wild Kratts: Creatures of the Deep Sea,,6.7,10
Tenshin,,6.7,10
Raising Flagg,23,5.4,3
5 Shells,,4.8,8
First Winter,,4.8,5
Ambush at Tomahawk Gap,,5.9,9
Dehraadun Diary,,5.9,3
Redhead,,6,5
Where is Good?,,4.4,1
Backstage at Budz House,,4.5,4
Christmas in Hollywood,,4.9,3
Disneyland Resort: Behind The Scenes,,7.6,5
The High Schooler's Guide to College Parties,,2.6,3
Guardian Angel,,4.9,1
Brush with Danger,20,3.3,6
Tupac Shakur: Thug Immortal,,5.7,3
6-Headed Shark Attack,,2.8,9
Grindstone Road,,4.5,1
Zis Boom Bah,,4.8,3
My Gun Is Quick,,6.2,7
Heart of Fear,,5.8,8
Independents' Day,,1.9,2
Slow Burn,,4.9,2
Bones of Contention,,,2
Kirpaan,,6,3
Gor,,3.3,1
Homeless for the Holidays,,2.8,1
Day 6,,4.2,3
The Old Testament,,4.2,7
Spirit Stalkers,,4.6,4
Angel of Reckoning,,2.5,9
Cup Cake,,6.1,2
Found in Time,,4.8,4
Strange Fruit - The Beatles' Apple Records,,6.2,8
Jasper Redd: Jazz Talk,,5.8,5
Open Vacancy,,5.2,4
El Quetzal de Jade,,4.5,10
Ring Girls,,5.1,2
Super Shark,,2.5,9
American Bandits: Frank and Jesse James,,4.6,6
Tupac Assassination: Battle For Compton,,5.4,5
The Dead Don't Scream,,3,5
Soul of a Banquet,,6.4,1
Let's Sing Again,,5.9,4
The Blood Harvest,,3,6
Sunday School Musical,,2.3,2
The Great Battle of the Volga,,6.7,6
Corpus Christi: Playing with Redemption,,2.7,3
Meteor Apocalypse,,3,2
Alien Convergence,,2.1,3
The Mystery of the Hooded Horsemen,,5,3
Thanksgiving,,4.7,5
GadgetGang in Outer Space,,3.9,1
Vampireland,,1.6,9
Let the Balloon Go,,7,2
What Lies Ahead,,3.3,7
Polder,,5.1,10
Magic Hour,,5.4,2
Like There's No Tomorrow,,6.3,1
Bush Pilot,,5.4,9
Bigfoot vs. D.B. Cooper,,1.4,8
Uyghurs: Prisoners of the Absurd,,7.4,9
Dead Frequency,,4.3,3
It's Us,,4.6,7
Captain Kidd and the Slave Girl,,5.2,5
King of the Sierras,,4.7,8
The Courageous Avenger,,5.5,10
365 Nights in Hollywood,,5.7,4
I'm That Kind of Woman,,5.2,4
Ninaitthathai Mudippavan,,6.9,8
The Sensitives,,6.4,7
Earthling,,4.3,3
North of the City,,5.4,9
Raven,,4.8,6
Counterplot,,4.8,8
Beverly Hills Madam,,5.6,2
The Good War and Those Who Refused to Fight It,,6.7,1
The Big Chance,,4.7,2
The Touchstone,,6.3,1
The Buckskin Lady,,5.2,3
13/13/13,,3.3,8
Strings of Passion,,6.8,4
Mr. Reckless,,5.4,6
Bill Coors: The Will to Live,,5.9,1
The Amityville Haunting,,2.6,8
Nightmares,,4.6,3
Ninjas vs. Vampires,,2.7,2
The Slashening,,4.3,5
Goobers!,,3.8,9
Incomplete: A Story of Love  Desire and Deception,,6.4,1
Bounty Tracker,,5.1,4
Mission Stardust,,4.1,6
God Don't Make the Laws,,4.2,10
2103: The Deadly Wake,,3.5,6
Sunset Cove,,2.7,2
Red Balls,,3.1,7
Jump In: The Movie,,6.9,1
Ticket to Jerusalem,,4.2,2
Gurozuka,,5.1,5
The Four Dimensions of Greta,,4.5,7
Operation Bottleneck,,4.5,2
Ek Se Badhkar Ek,,4.7,6
2033,,4.1,6
He's Such a Girl,,4.2,9
Cartel War,,4,5
A Man Called Sarge,,4.9,6
Of the Land,,6.6,6
Illegal Use of Joe Zopp,,7.2,8
Higher Ground,,6.8,2
Bricktown,,3.1,8
Armless,,5,8
Axe Giant - The Wrath of Paul Bunyan,,3.5,4
Interwoven,,6.5,9
The Republic of Rick,,6.5,10
American Poltergeist,,2.1,9
Ninja Fist of Fire,,5.3,8
It Lives in the Attic,,3.1,5
The Badger Game,,5.4,7
Krazzy Tabbar,,5.5,4
Kal Ki Awaz,,6.2,10
Voodoo Academy,,3.5,2
The Gatekeeper,,4.2,5
Infernal Street,,5.3,1
Jamie Kennedy: Unwashed,,5,5
The Christmas Wife,,6.3,5
It Watches,,4.3,7
White Crack Bastard,,5.5,1
Desperate Cowboys,,4.4,9
Sharks' Treasure,,4.7,8
Purgatory Flats,,5.4,6
Unakkenna Venum Sollu,,5.8,2
Gladiator of Rome,,4.8,7
La case du siècle,,7.5,4
Never Forget,,4.3,2
Hyper Sonic,,2.4,9
Wandering Off,,5.5,9
Prodigal,,5.2,3
Guinevere,,5,2
Her Tango,,4.9,10
The Purifiers,,3.3,2
The Invited,,3.9,4
Raptor Ranch,,3,4
Prisoners of the Lost Universe,,3.8,1
Brian Gaar: Jokes I Wrote At Work,,5.7,4
FALLING TO PIECES,,7.3,2
Slaughter Creek,,3.1,4
Camel Spiders,,2.4,9
When the Drum Is Beating,,7.2,3
Supervan,,4,2
Don't Touch if You Ain't Prayed 2,,4.7,8
Here's Flash Casey,,5.7,9
Abomination: The Evilmaker II,,2.3,8
Down to the Sea,,6.1,9
Equal Impact,,5.8,4
The Great Mike,,5.4,4
Murder University,,4.2,9
Rogues' Gallery,,5,4
The 36 Deadly Styles,,5.3,2
Vasudev Balwant Phadke,,6.4,2
The Lackey,,4.8,9
Chandu on the Magic Island,,4.6,4
The Snake Strikes Back,,5.1,4
Young Fugitives,,6,3
A Sniper's War,,2.2,2
Deadly Presence,,3.1,1
Seven Doors to Death,,4.6,9
Blood Ink,,4.6,5
Lord Put a Ring on It,,7.7,10
Doorway to Suspicion,,4.4,10
Nightstick,,4.7,9
Prison Shadows,,4.6,2
Mount Joy,,5,4
Brothers of the West,,5.9,10
Death Knows Your Name,,3.5,7
Hatalyan (The Hangman),,6.8,6
Community College,,4.8,2
ICE Agent,,2.6,7
Guns Don't Argue,,5.1,4
Blackenstein,,3.3,6
Yul Brynner: The Man Who Was King,,7,8
Heroes of the Somme,,7.4,6
The Books of John,,4.9,2
A Doggone Christmas,,3.9,3
The Mysterious Stone Monuments of Markawasi Peru,,4.1,3
Buttcrack,,3.5,6
Great God Gold,,5.9,5
My Life with Morrissey,,5.3,7
American Sasquatch Hunters: Bigfoot in America,,3.1,5
Hard Romanticker,,6.3,8
Day of the Mummy,,2.5,8
The Inside Man,,4.1,4
Gallery of Horror,,3.2,5
Voyage to the Prehistoric Planet,,3.8,2
Interlaced,,3.2,4
He Who Finds a Wife,,4.1,6
Roseanne Barr: Blonde and Bitchin',,4.7,7
Dark Forces: Shadow People,,3.9,6
Nirvana: In Utero,,7.7,3
Love in High Gear,,5.6,6
Don Seenu,,6,3
Trick or Treats,,4,10
The Mystery Man,,5.5,8
Hearts of Humanity,,6,4
Hollywood Flies,,4.5,6
In 500 Words or Less,,6.3,3
Scavengers,,2.9,3
Cult,,2.9,7
Dinner with the Alchemist,,6.1,10
Voodoo Island,,4.6,10
Phantom from Space,,4.2,3
Cause Of Death,,4.4,8
Empire of the Sharks,,2.8,8
Verona,,6.2,7
Rituals of Guilt,,4,5
Sing Cowboy Sing,,4.7,8
Marvin's Song,,6.9,6
Witness to a Kill,,4.2,3
Hum Se Hai Zamana,,6.1,4
Bury,,3.3,4
The Old Corral,,5.9,2
Man of Her Dreams,,4.8,3
Blackmail,,3.7,5
Danger Street,,5.5,2
Sundown Saunders,,6,10
Armstrong,,4,7
Heaven Is Waiting,,7.1,9
Evil Unleashed: The Seance Hour,,4.8,9
Mama Heidi,,5.6,4
New York Cop,,4.2,8
Captured in Chinatown,,5.4,7
The Devil's Messenger,,4.8,6
The Shape of Things to Come,,3.1,10
The Kid's Last Ride,,5.5,2
Monsters  Marriage and Murder in Manchvegas,,5.4,7
Hirschen - Da machst was mit!,,4.8,5
Neengal Kettavai,,6.3,10
The Sad and Lonely Glow,,4.5,1
Lili's Apron,,5.2,1
Deadly Harvest,,4.3,5
The Beast with a Million Eyes,,3.7,2
Mad Youth,,5.2,4
Mr Joe B. Carvalho,,3.7,9
The Freedom of Silence,,2.5,3
Footsteps,,4.1,3
Point of Terror,,3.9,2
No Escape  No Return,,4.1,3
Rishtey,,4.6,5
Paralytic,,4.6,6
Last Train Home,,5.7,8
Texas to Bataan,,5.2,7
Dead in France,,4.4,1
Brand of the Devil,,5.4,8
Man from Texas,,5.4,4
In Remembrance of Martin,,7.1,4
The Bell Witch Haunting,,3.6,8
Shadow of Afghanistan,,8.3,3
Guns And Guts,,5.2,7
Expedition Sasquatch,,5.7,3
Gays in Prison,,6.3,9
Silent Sam,,5.1,8
Darrell Hammond: Mayhem Explained,,5.7,9
Volumes of Blood: Horror Stories,,4.4,1
Easy Money,,6.2,2
Air Rage - Terror in 30.000 Feet,,3.2,6
Snakeman,,2.9,7
Fatty Drives the Bus,,4.3,5
Forty Years from Yesterday,,5.8,3
Me Familia,,5.4,7
Bloodwood Cannibals,,3,9
Street Racer,,3,9
Wanderers of the West,,5,7
Age of Tomorrow,,2.1,1
Happy Log,,4.7,7
Stag Hunt,,3.5,9
Finding Me: Truth,,5.9,4
Guddu,,4.2,5
Center of the Web,,4.3,10
The Good Book,,5.9,4
Tycus,,3.3,3
Jacklight,,6.6,6
Gifts from Strangers,,5,3
2BPerfectlyHonest,,4.5,5
One Night in Vegas,,7.1,9
Don't Let the Riverbeast Get You!,,6.4,2
Childless,,5.7,3
Brother  Cry For Me,,3.8,3
Hunt Angels,,7.1,10
Gates of Hell 2: Dead Awakening,,3.4,10
No Contest,,4.5,5
White Rush,,4.5,5
Find A Way,,6.2,7
Nakhuda,,6.5,4
Four Windows,,4.6,7
The Secret Cross,,4.8,9
The Dope Game,,5.9,10
Planet of the Sharks,,2.6,7
Tares Among the Wheat: Sequel to A Lamp in the Dark,,7,10
Black Aura on an Angel,,6.9,1
Slam-Bang,,3.1,4
Jurassic City,,3.3,7
South Bronx Heroes,,4.8,3
Cowboys in India,,6.8,10
Death of a Snowman,,4.7,8
Hit List,,5,9
King Kelly of the USA,,4.7,6
Blonde for a Day,,5.2,9
Down On The Farm,,4.9,4
Murda Capital,,5.7,5
The Arizona Kid,,6.4,7
Elder Island,,3.1,9
Dead Men Walk,,4.7,4
Raptor,,2.7,2
Barbershop Blues,,5.5,2
Into The Lion's Den,,3.6,6
The Miracle Kid,,6,1
On Each Side,,5.7,5
Egypt by Three,,5.1,3
Moving Targets,,4.8,1
Blues,,6.3,9
The Path of the Wind,,6,6
Monte Carlo Nights,,5,3
Time Barbarians,,3.1,4
Peel: The Peru Project,,7.4,5
The Law of 45's,,5,4
Ghost Parade,,4.3,4
Letter of Introduction,,6.3,10
Poe,,3,2
Sax Rohmer's Sumuru,,3.9,9
Sheriff of Tombstone,,6.1,9
The Quiet Arrangement,,6,2
Top of the World,,4.7,10
Beyond Evil,,3.9,6
Journey to the Center of Time,,3.8,7
Beyond the Call to Duty,,1.6,8
Reg'lar Fellers,,5.4,3
Wagah,,3.4,10
La Ricetta,,7.5,2
Trafalgar: The Greatest Battle in Naval History,,5.8,10
Snakehead Terror,,3.8,5
Way of the Wicked,,3.8,10
Chain Link,,6.4,2
Super Hero Party Clown,,6.7,1
Abraxas  Guardian of the Universe,,2.8,5
Little Paradise,,4.6,10
Chris Gets Money,,6,8
Sk8 Life,,5.7,1
The Feud of the Trail,,5.6,4
I'd Give My Life,,6.1,8
Zero Tolerance,,5.6,7
Where the Road Runs Out,,5.5,9
The Night of the Sharks,,3.7,5
McCartney's Genes,,5.5,5
Sure Looks Good,,1.9,7
Blonde Comet,,5.1,1
The Perfect Summer,,5.3,5
Captain Calamity,,4.4,4
Pandorica,,3.7,5
Paramnesia,,4.5,5
Wan Chai Baby,,4.5,3
White Raven,,5.1,9
Circle of Fury,,3.7,10
It's Not Over,,6.1,1
Doggie Boogie - Get Your Grrr On!,,3.2,6
She Demons,,4.6,1
Spiders 2: Breeding Ground,,3,10
Riders of the Rockies,,4.9,7
The Ganzfeld Haunting,,3.2,1
Forrest Shaw: Poor Decisions,,5.7,7
When I Find the Ocean,,4.5,9
Time Collectors: Return of the Giants,,4.4,10
Parwana,,2.1,1
Afro Ninja,,4.6,9
The Monkey Hustle,,5.2,6
Anna's Eve,,3.6,6
The Little Bird and the Leaf,,6.2,6
Textuality,,3.9,5
Venus & Vegas,,4.1,5
Gangsters of the Frontier,,5.4,3
Stress Position,,5.4,8
Flexing with Monty,,3.6,10
The Curse of the Komodo,,2.8,1
Ishq Wala Love,,5.7,4
Closer to Home,,5.1,8
Tom Arnold: Past & Present Imperfectly,,4.7,6
I love my muslim,,7.5,9
Kiss the Bride,,4.7,7
The Violent Kind,,5.4,4
Sleeping with the Fishes,,5.8,5
The Suspect,,5.1,7
The Wish Fish,,3.2,8
Do You Like Broccoli Ice Cream? & More Kids Songs: Super Simple Songs,,6.1,6
A Town Called Bastard,,4.9,9
Suhagan,,6.1,4
The Dalton Girls,,5.7,3
The Elite,,3.6,1
Getting Gotti,,4.9,8
They Meet Again,,5,4
Totem: The Return of the G'psgolox Pole,,6.7,6
Scary or Die,,3.9,9
Who Wrote the New Testament?,,6.8,10
Murder Capital of the World,,4.5,7
The Livingston Gardener,,4.5,7
Robin Hood of the Pecos,,6.1,2
Dahleez,,5.4,9
Sea Racketeers,,5.4,3
Such Were Some Of You,,4.8,6
Picture of Light,,7.1,2
Tex Rides with the Boy Scouts,,5.1,5
Jeremy's Egg,,3.3,10
Deadman Apocalypse,,2.1,2
Steve Hofstetter: Ginger Kid,,7.1,8
True Love,,5.6,10
I Don't Want to Be Born,,4.1,8
Summer City,,4.2,8
The Beast in the Cellar,,4.7,8
Plague Town,,4.5,8
The Loves of Hercules,,3,9
Voodoo Rising,,2.5,3
Justice Served,,4.5,4
Paco,,4.9,9
We're in the Legion Now,,4.9,6
The Phantom Planet,,3.6,9
Zombie Undead,,2.3,4
You Will Kill,,3,7
Beyond the Rising Moon,,4.9,2
Nightmare Wedding,,4.2,1
Father Steps Out,,4,10
Between Something & Nothing,,4.9,6
The Sweeper,,5,9
Scream of the Wolf,,5.5,2
Check Your Body at the Door,,8,6
Honor Thy Father,,5.2,7
The Linda Vista Project,,3.1,3
Convention Girl,,6,5
The Awakened,,4.5,8
The Frog Prince,,1.4,4
The Maze,,3.9,5
Nobody,,4.5,9
Templar Nation,,3.3,2
Motherland,50,4.5,3
Mary Proud,,4.8,3
The Pilgrimage Play,,5.2,1
Rogue Strike,,4.1,6
Sagaptham,,3.1,4
The Party Is Over,,4.6,10
Self Medicated: A Film About Art,,6.9,8
Flowerman,,4.1,5
Dope Game 2,,3.6,10
Room to Breathe,,7.5,3
No Way Back,,6.1,5
Invisible Enemy,,5.8,10
Right to Believe,,4.9,5
I Eat Your Skin,,3.5,2
The Ghouls,,3.8,8
Crucible of Terror,,4.2,5
Fly Me to Minami,,4.1,3
Thunder in the City,,6.2,7
Shark Killer,,3.9,1
Noah's Ark,,4.9,7
The Virgins,,5.4,10
Inside the Law,,5.3,3
Robot Revolution,,2.3,8
Everyman's War,,5.1,10
Caryl of the Mountains,,5.1,1
Invisible Mom,,3.5,10
Theatre of Fear,,3.5,6
Sox: A Family's Best Friend,,5.3,9
Termination Point,,4.3,2
Chonda Pierce: Girl Talk,,5.8,6
Wrangler's Roost,,6.1,8
High-Ballin',,5.4,7
Merlin and the War of the Dragons,,3.6,4
Green Collar Comedy Show,,4.7,10
Private Snuffy Smith,,4.4,4
Beware Of Ladies,,5.6,5
Today I Hang,,5.3,5
Ian Harris: ExtraOrdinary,,6.1,1
Window of Opportunity,,6.8,9
I Am My Sister's Keeper,,5,1
Bobby Slayton: Born to Be Bobby,,6.7,4
A Haunting in Salem,,3.2,8
The Hall Monitor,,5.4,5
Spirit Lost,,4.7,3
Dark Power,,3.4,7
Little Red Devil,,4.4,5
Epicenter,,3.4,7
The Underdog,,6.2,7
Chad Daniels: As Is,,6.9,8
Serenity Farm,,3.6,5
Coons! Night of the Bandits of the Night,,4.1,5
The Bystander Theory,,5.2,2
Shaolin Tough Kid,,5.2,4
The Unauthorised Biography of Johnny Cash,,7,2
Going Down,,4,4
Jungledyret Hugo: Fræk  flabet og fri,,4.7,2
Day of the Nightmare,,4.6,7
Flight of Fury,,3.5,8
Atom Age Vampire,,3.8,1
Puss in Boots,,5,8
Aftershock,,4.1,7
The Young Land,,5.4,3
Honeymoon Limited,,5.5,5
Blank Generation,,4.9,10
Mysteria,,3.8,4
Robot Wars,,2.3,7
Jingles the Clown,,4.4,6
Mason of the Mounted,,5.3,5
Cat Girl,,5.3,2
Til Love Comes,,5.4,5
Good Night,,5.7,4
$elfie Shootout,,3.4,6
Scathing,,3.4,3
It's Rhys Darby Night!,,6.4,4
Eunuch of the Western Palace,,6,10
The Choppers,,5.1,8
Invincible Obsessed Fighter,,5,5
Buddies In India,,3.6,7
The Adonis Factor,,5.1,1
Wasteland,,2.6,7
Backslasher,,2.5,10
Englewood: The Growing Pains in Chicago,,6.7,4
Nam Angels,,5.2,10
The Fury of the Wolf Man,,3.6,3
The Invisible Men,,6.7,10
Hayride,,3.4,4
Aladdin and the Adventure of All Time,,3.1,8
The Cat In The Hat Knows A Lot About Space!,,4.1,8
The Road to Hollywood,,4.8,10
The Unfolding,,3.7,7
Operation Christmas List,,4.8,8
Project: Galaxy,,2.7,4
Replikator,,2.8,1
Exhumed,,5,10
Heaven Before I Die,,4.1,5
Tsunambee,,2,10
Six Reasons Why,,2.7,6
The Eleventh Commandment,,6,9
Ready  Willing & Able,,4.5,6
Booster,,4.9,10
Women of Devil's Island,,4.2,1
Bunnyman Vengeance,,2.9,1
CyberTracker,,3.8,8
William and Kate: A First Anniversary Celebration,,6.7,3
Where Jesus Walked,,7.2,10
You Can't Kill Stephen King,,3.7,1
Broken Mile,,4.2,7
Diamond Trail,,5.6,6
The Hanged Man,,5.5,1
After the Wizard,,2.8,7
Seven Deadly Words,,5.6,1
Blood Reunion,,4.7,5
Church: The Movie,,5.7,2
Imprisoned By Love,,6.1,1
The Beast of the Yellow Night,,3.2,1
Encounter at Raven's Gate,,5.4,7
Bunker of the Dead,,3.8,8
Invasion Of The Animal People,,3.9,6
Down 'n Dirty,,3.7,2
Dixie Jamboree,,4.6,2
The Kennedy Curse: An Unauthorized Story on the Kennedys,,5.2,9
The Griddle House,,5.4,5
Melanie Comarcho: Hello!,,5.1,10
Alien Paranormal: Bigfoot  UFO's and the Men in Black,,3.5,4
Atomic Rulers,,3.9,2
Dennis Miller: The Raw Feed,,5.6,8
The Movie Out Here,,4.3,2
Puss in Boots: A Furry Tail,,2.8,7
God  Sex & Apple Pie,17,4.3,2
The Hookers,,4.7,8
Hollywood Heaven: Tragic Lives  Tragic Deaths,,5.9,1
Story of Eva,,3.2,1
Tommy and the Cool Mule,,3.8,1
No Boundaries,,5.4,9
Rita Rudner and 3 Potential Ex-Husbands,,5.8,1
Ghosts on the Loose,,5.1,7
Uncommon Law,,5.1,5
La Paz,,6.1,3
The Gene Doctors,,5.8,7
Lancelot and Guinevere,,5.8,4
Gunsight Ridge,,6.4,6
Hard Ride to Hell,,3.8,5
Hit & Stay,,6.5,6
30 000 Leagues Under The Sea,,2.8,10
Where Birds Don't Fly,,4.3,10
Not Scared to Die,,4.5,7
Hellweek,,2,4
Son of Ingagi,,3.9,3
The Back-up Bride,,3.8,10
The Devil Plays,,5.2,4
WE: A Collection of Individuals,,6.2,3
The 9/11 Commission Report,,3,6
Space Monster DEMEKING,,4.8,10
Silent Retreat,,3.6,6
Lost in the Stratosphere,,4.4,6
Confess,,5,7
Prescient,,4.7,9
Cage Fight,,4.7,5
Wallaby Jim of the Islands,,5,7
The President's Mistress,,4.7,3
Porches and Private Eyes,,4.3,3
What Is New Thought?,,5.6,6
Warriors of the Sacred Temple,,5.8,2
Outrighteous,,4.4,1
Freerunner,,3.6,8
Fangs of the Wild,,5.2,8
My Life Over the Top,,7,8
Interplanetary,,4.6,8
4 Dead Girls: The Soul Taker,,2.4,7
Disconnect. Reconnect,,3.8,8
No Tell Motel,,3.5,2
Running For Jim,,5.9,9
The Good Shepherd,,5.1,7
Mulberry Stains,,6.1,10
Murder with Music,,3.9,6
Hypothermia,,3.9,8
Alien Predator,,1.7,8
Adventures of a Teenage Dragonslayer,,3.2,6
Mutantis,,6.3,9
Eternal Evil,,3.6,3
Dead 7,,3.1,7
A Swingin' Summer,,4.9,9
Moonfire,,4.8,10
Heart of Stone,,7.9,8
Unhallowed Ground,,3.4,9
Road to Hell,,4.6,1
Her Cry: La Llorona Investigation,,3.7,6
Ex$pendable,,5,6
Lazarus: Apocalypse,,5.1,8
Naanna Nenu Naa Boyfriends,,4.6,8
The Cradle,,4.1,5
Vampiro,,3.1,1
Drums in the Deep South,,5.8,10
The Touch of the Master's Hand,,7.4,8
The Wild Women of Wongo,,2.3,3
Guru  the Mad Monk,,3.7,5
The Big Wheel,,5.6,3
Shadow Run,,4.2,8
Season Of A Lifetime,,6.7,5
Youth on Parade,,5.2,7
The Real History Channel: Is Trump for Real?,,2.8,3
One By One,,3,4
Please Be Normal,,5.4,4
Testa di sbarco per otto implacabili,,5,10
Kush,,3.7,4
Fatal Conflict,,3.6,1
Hit Parade,,4.8,3
Vellipomakey,,6.7,2
The Crawling Hand,,3,4
Thru: The Hereafter Remains Unknown,,5.7,10
The Fighting Deputy,,5,1
Heer & Hero,,5.1,6
The Cholesterol Question,,6.3,7
Between Heaven and Ground Zero,,4.5,1
Too Sane for This World,,6.3,9
Those Three,,7,4
The Real Death Star,,6.7,1
Don't Touch If You Ain't Prayed,,2.7,6
Living & Dying,,3.9,9
The October Flowers,,4.6,8
Checkmate,,2.8,4
UKM: The Ultimate Killing Machine,,3.1,8
Fist 2 Fist,,3.4,6
Hell Is Full,,4,7
Five-O,,4.7,4
Drinking Games,,4.8,10
Bottom Feeder,,4.2,10
The Windsplitter,,5.3,9
R&B Chick,,5,5
The Bible VS. Joseph Smith,,5.5,4
Wagonmasters,,6.6,7
The Surge: The Whole Story,,6.6,4
Loni Love: America's Sister,,6.6,1
SuperTornado: Anatomy of a Megadisaster,,6.6,4
Hell Mountain,,4,3
Raiders of Sunset Pass,,6.2,10
2012: Supernova,,2.2,10
One Down  Two to Go,,4.7,9
Ransom Money,,4.2,3
Occult Angel,,3.8,2
Nick Cannon Mr. Showbiz,,4.3,8
Fighting Caravans,,5.8,5
Big Time Or Bust,,5.7,8
Lazy Lama,,6,6
Killer Elephants,,4.6,10
Uuf Kya Jadoo Mohobbat Hai,,4.9,5
Demented Death Farm Massacre,,2.7,2
Dark Space,,3.7,7
Law of the Timber,,5.6,6
Kate: The Making of a Modern Queen,,6.5,1
In Search of the Titanic,,1.9,2
Sid the Science Kid: The Movie,,4.8,9
Traitor's Heart,,3.9,6
Western Gold,,6,6
Hot Tamales Live,,6,7
Secret Valley,,6,3
Jeff Garcia: The Ten Dollar Ticket,,5.1,3
He Is My Brother,,5.9,9
Pleasure,,6.1,3
Hell of Borneo,,4.5,4
Jury of Our Peers,,5,2
General Stone,,4.9,8
The Unseen Best Of The Booth Brothers Films,,6.7,4
Scream Park,,4.1,9
Lizard Man,,4.8,6
Douglas Fairbanks: The Great Swashbuckler,,7.2,8
They Never Come Back,,5.3,8
Get the Girl,,3.2,5
Paparazzi Princess: The Paris Hilton Story,,2.3,2
Alien Crash at Roswell: The UFO Truth Lost in Time,,4.2,2
Mulva 2: Kill Teen Ape!,,3.7,10
Montana Amazon,,4.6,4
deadend.com,,4.2,6
Deep in the Darkness,,4.7,5
Slip,,4.6,5
The Million Eyes of Sumuru,,3.5,2
Running Red,,5,2
Brando Unauthorized,,3.6,3
Different Drum,,6,8
Unlisted Owner,,3.9,6
Eegah,,2.2,4
Madigan's Millions,,4.3,4
The Manipulator,,3.9,4
Jurassic Shark,,1.5,5
Nero's Golden House,,7.7,1
When the Lights Go On Again,,5.5,6
A.I. Assault,,2.8,9
Patient Killer,,4.3,8
Iron Thunder,,4.1,10
HeartChild,,4.7,10
Zombie Nightmare,,2.5,1
American Horror House,,3.8,5
Ride 'em  Cowgirl,,6.1,2
Broken Trust,,5,5
Eye of the Eagle,,4.5,7
To Hell with a Bullet,,4.1,10
Dracula 3000,,2.1,7
Hijack,,4.2,6
The Deadly Strands,,4.6,1
Ram Ratan,,3.9,5
Disorder,,5.5,10
Cyxork 7,,4.2,1
Raised by Wolves,,3.7,1
The Frost,,5.1,3
King of the Lost World,,2.4,7
The Monster Walks,,4.1,7
Up and Down,,6.9,6
Entry Level,,5.7,10
Big Baby,,4.5,4
Field Freak,,3.1,1
Lacchimdeviki O Lekkundi,,5.3,5
Gathering of Heroes: Legend of the Seven Swords,,4.2,5
The Landlord,,4.4,5
Rhapsody,,4.3,4
Princess of Mars,,3.1,9
The Yank,,4.5,8
The Getaway,,,2
Assumed Killer,,3.5,10
Stalker,,4.4,3
The Gate: Dawn of the Bahá’í Faith,,2.9,6
Beautiful Destroyer,,7.5,10
UnDivided,,7.5,9
Uphill Battle,,5.3,1
Beau Revel,,5.3,3
Dead Shadows,,3.7,3
The Last Sect,,3.6,2
Minesweeper,,5.2,6
Devil's Racecourse,,3.8,1
Drone,33,,9
Disconnected,,4.2,7
Showdown at Area 51,,3.3,1
Summertime Christmas,,4,10
The Forgotten Bomb,,6,7
Blood of Dracula,,4.4,2
Christmas Spirit,,3.6,8
The Scratch,,3.3,1
Secret Of Shaolin Kung Fu,,5.8,6
The Occupants,,3.7,8
Fast Zombies with Guns,,2.2,7
Bruce Lee Fights Back from the Grave,,3.6,1
Dead in the Water,,3.7,6
Hav Faith,,6.3,3
The Demonic Tapes,,3.6,4
Missed Connections,,5.3,6
Airplane vs Volcano,,2.5,2
Prime of Your Life,,5,10
